Id,SalePrice
2191,77991.1161909465
2192,87110.49580550245
2193,107979.16057237798
2194,93817.33440442315
2195,106145.85303669283
2196,101653.80024614785
2197,110282.99057252592
2198,161316.25249638452
2199,205985.79786303107
2200,142930.76350540406
2201,137847.77017386892
2202,198356.41580738188
2203,156590.07715407448
2204,172982.26427476693
2205,120635.48217151796
2206,125685.80656345577
2207,198757.4099024917
2208,238896.59637693
2209,205478.72978040882
2210,113300.12810948152
2211,108019.64378718565
2212,111035.17576306344
2213,99000.56660613655
2214,142915.33248449198
2215,98364.53648760922
2216,143704.93996790412
2217,59631.33971708485
2218,86888.10958041679
2219,74785.58582740428
2220,92790.68733994004
2221,310352.7993279071
2222,251613.56777090064
2223,285425.85303370096
2224,206367.6818145962
2225,138802.87343144638
2226,169724.9887109033
2227,192648.1856988193
2228,266314.42291561584
2229,265696.3447590045
2230,146914.47586952584
2231,218995.8610159862
2232,178677.95884760394
2233,188243.43676511096
2234,241077.0736098909
2235,217115.3797753954
2236,270454.6283149558
2237,307756.4119923247
2238,214471.73058592714
2239,116456.1936544136
2240,160662.81852724854
2241,145918.16351487278
2242,114518.16629625794
2243,116588.91393399998
2244,93611.81191398825
2245,95312.0026532458
2246,148459.4053900602
2247,95222.48087165327
2248,120181.71578889032
2249,120968.29107401994
2250,125527.56018618193
2251,146224.58822181227
2252,167220.57877261852
2253,155890.97778673386
2254,174659.8502389309
2255,191939.47449807555
2256,181711.03095257882
2257,201267.00216814716
2258,162269.16518948093
2259,167283.9739266548
2260,156729.33312527995
2261,194358.18939857485
2262,220397.57060857047
2263,377456.7514064533
2264,498307.3933387079
2265,174866.63116660848
2266,322586.33048730704
2267,359344.2966689581
2268,434213.1162477953
2269,157916.78569753555
2270,187977.187283149
2271,213008.31877110564
2272,217235.8041862232
2273,160324.3127200331
2274,178110.44113515428
2275,163021.21333616605
2276,204548.25550759537
2277,192073.23417306962
2278,140353.06419664298
2279,131590.23527043167
2280,108060.95662075175
2281,163724.22931992405
2282,190585.69971042435
2283,99173.23474068969
2284,118352.2149294327
2285,134628.64262376973
2286,120777.73688508495
2287,368633.6191999788
2288,272753.00787241675
2289,364642.26961259206
2290,469052.50949318265
2291,328316.36965294974
2292,425765.43495485117
2293,494691.1324566817
2294,395804.22692177986
2295,475319.00136501517
2296,297511.17440644914
2297,344364.71960533323
2298,328178.3492830468
2299,369962.79156744387
2300,331740.1442326876
2301,307540.5796339446
2302,241246.8521871209
2303,250234.60141791214
2304,258544.36784204864
2305,190750.53053139287
2306,183100.6423517324
2307,196020.87075185837
2308,220402.22906942957
2309,286857.27206023043
2310,219625.5259783272
2311,194664.31280576973
2312,188629.28822644573
2313,178818.40404008757
2314,180794.5435595135
2315,187761.94390079431
2316,206732.20019698824
2317,190369.0653235625
2318,190097.82308818595
2319,185376.65242076365
2320,181748.16984458407
2321,244677.09446713678
2322,179857.4049468439
2323,191596.14023513722
2324,182372.23716547515
2325,218009.38273009018
2326,168771.52090805006
2327,204930.345170158
2328,228060.78729234732
2329,188559.1341970993
2330,173612.59384769909
2331,367726.83798814245
2332,400134.94702961075
2333,321684.3308436052
2334,259444.35557368697
2335,275178.93193576677
2336,313832.0131726774
2337,212800.0432496608
2338,285495.0772394719
2339,232277.24963622115
2340,424830.5155899141
2341,234948.63403974156
2342,246412.11085265363
2343,227542.02365011096
2344,229989.6589932033
2345,238950.78035260655
2346,224753.15387878212
2347,207225.96741025185
2348,255468.29725344028
2349,179188.8396462088
2350,321587.83913903026
2351,272060.34827453777
2352,262598.0413457041
2353,243608.41186254265
2354,133545.95866036613
2355,144054.7671036108
2356,157344.42849306253
2357,193092.2726041811
2358,197766.58549174742
2359,138162.7955190023
2360,115097.26789115247
2361,127844.1021381018
2362,279355.96198976616
2363,136639.63900671722
2364,157967.43795766003
2365,226063.3653856009
2366,201947.33007630202
2367,231530.76259879587
2368,213404.09856492057
2369,230015.12059394366
2370,165895.41934674393
2371,169302.61545082237
2372,189885.3375474685
2373,289569.2420483274
2374,314574.8319422578
2375,250976.55037406564
2376,287587.845061301
2377,360584.5436332974
2378,148307.40497424392
2379,201162.5054032756
2380,155713.59691779257
2381,162172.59882879036
2382,186756.86096888626
2383,196318.16857907845
2384,238074.429040595
2385,164739.58556892496
2386,137850.90529509925
2387,130812.17550056575
2388,98484.45161480492
2389,136221.74833423508
2390,145740.90754263898
2391,127978.35842181249
2392,111173.41549772724
2393,167554.20235137537
2394,136254.77840076017
2395,188763.2290200474
2396,150005.71849642336
2397,200125.78445717006
2398,115545.1275819194
2399,65492.15198301071
2400,60333.16183137232
2401,107755.28065563779
2402,132301.0490037236
2403,137107.3761820873
2404,147781.93015554087
2405,159433.2088079667
2406,133774.00369369885
2407,126689.46988419884
2408,129019.80440588132
2409,121369.14223873656
2410,174775.8114489614
2411,118112.99318336757
2412,136662.98051731384
2413,130987.7582506675
2414,142054.90274044347
2415,133527.19001027817
2416,128570.85948163143
2417,131594.4679431133
2418,122502.31986001757
2419,126431.64204928128
2420,126113.09935503104
2421,141749.11171102064
2422,113512.23522758667
2423,110805.82377615177
2424,149985.8175052652
2425,208100.9537354026
2426,130094.82187046358
2427,122109.6517091109
2428,173223.9286771517
2429,117458.8304740716
2430,131905.06997711983
2431,128843.21240845899
2432,134521.02595471725
2433,131738.7348988942
2434,134450.11822653585
2435,149526.53506890268
2436,99726.9353612415
2437,118135.14080980823
2438,131867.20269716953
2439,105300.52614386518
2440,118450.04158000491
2441,93392.1903835378
2442,92990.5584902112
2443,113398.15715592219
2444,121883.60502848114
2445,85988.3063320623
2446,122650.95204517043
2447,163293.36677596183
2448,141630.48519819631
2449,110856.02035665985
2450,137283.87110892544
2451,127533.00510622113
2452,176644.95863364046
2453,91763.49034642744
2454,114566.53210988727
2455,105715.25004247841
2456,140376.61107686593
2457,122437.65165845238
2458,132790.2737662707
2459,110063.95693875305
2460,137701.5890091578
2461,125807.55482124028
2462,130697.74872836137
2463,133369.7424665487
2464,152712.37784655765
2465,142692.99723341886
2466,120839.86152456842
2467,131503.63144774977
2468,85642.55950945662
2469,87086.11812008882
2470,179105.44889070242
2471,187577.46736658554
2472,166280.17692345244
2473,118216.57648664236
2474,105130.11768551543
2475,203298.7576166889
2476,110088.73185598264
2477,133377.43962337176
2478,157991.07398085325
2479,114392.07600605804
2480,144034.85245044943
2481,131323.785568912
2482,121093.2869962805
2483,116220.71919000137
2484,121183.34296514324
2485,124448.80671124895
2486,149777.01762119157
2487,187462.70325209532
2488,156515.92271212215
2489,150007.31007390952
2490,142828.89209567406
2491,72385.99837756084
2492,186940.40487179573
2493,149542.69974832732
2494,162621.55822749893
2495,91909.60497880785
2496,241268.2847746954
2497,157157.9255454775
2498,110915.67629906179
2499,85711.65607441473
2500,120194.40433460928
2501,133350.6003819923
2502,132658.04878922927
2503,91373.10360664377
2504,198568.53279922332
2505,224726.3942719438
2506,250816.9194827866
2507,288187.02297183947
2508,255688.61262933098
2509,219555.7855769722
2510,218909.3515553767
2511,174580.98682386495
2512,208005.10466433584
2513,225911.66565472365
2514,270979.82973723696
2515,144609.99957237885
2516,173340.31761859154
2517,135612.35235786924
2518,149453.88388746712
2519,231854.87594521572
2520,210467.07498228288
2521,188565.07232086617
2522,225235.5139193932
2523,130020.99468530402
2524,141312.95027623724
2525,139180.19865223544
2526,135110.56661910217
2527,129966.78033306268
2528,127702.39253007858
2529,134639.30234874127
2530,111411.63430129217
2531,238499.56734247608
2532,225147.30572972374
2533,192356.87971363612
2534,243417.8830311981
2535,306243.9867920515
2536,256558.9842538865
2537,236396.37614105587
2538,190236.54479916077
2539,190290.6995304529
2540,180355.06163780147
2541,181471.50242810673
2542,165523.4628106394
2543,136375.67483453668
2544,113744.68540736633
2545,137125.2044506365
2546,129716.53512101372
2547,136195.89115066454
2548,143533.39656719394
2549,149042.64193970314
2550,842314.9150642529
2551,138022.52263714073
2552,116469.24410584704
2553,75882.37715804382
2554,98437.04737434411
2555,113185.81232881873
2556,99023.0294634489
2557,106639.0142837553
2558,145548.5153144347
2559,131529.47884249187
2560,134027.2400894928
2561,127809.79201628843
2562,116108.15639484025
2563,131598.1767627731
2564,175620.00433406545
2565,121882.07016317619
2566,151840.48946006983
2567,131295.22901966568
2568,208325.71809791084
2569,197894.63076049008
2570,112645.0780029423
2571,166013.11974367037
2572,159418.79262421216
2573,214451.91538907724
2574,264664.0825514271
2575,128794.34699751735
2576,116574.3658240052
2577,158048.9514972857
2578,93369.28453871926
2579,78753.20641260709
2580,106049.08002472662
2581,123803.93150695588
2582,120612.45470705096
2583,263432.3506226753
2584,179011.8178778559
2585,179173.19613684446
2586,190290.7891150203
2587,192698.03977293745
2588,140110.83708249227
2589,146835.0435202075
2590,207624.19519538427
2591,195632.0678310079
2592,213238.54253056025
2593,254557.55166606398
2594,170854.61207910193
2595,198876.6126544052
2596,295545.21787821664
2597,177161.09629444155
2598,289572.8658556809
2599,313684.02516989
2600,132209.15074325414
2601,154690.7981440528
2602,84165.22205178488
2603,90652.94035323984
2604,83690.42443884452
2605,87810.69946484633
2606,149982.34201825742
2607,197514.77702105406
2608,205537.80276498504
2609,156705.92321641618
2610,111282.0535849167
2611,136749.22427046657
2612,148325.11031757935
2613,123341.1981182189
2614,122665.44927556056
2615,159139.610940694
2616,146579.3762909518
2617,172562.21078652347
2618,239526.8502595829
2619,184382.92021094388
2620,186136.80384725987
2621,176468.70152154964
2622,174322.88518822804
2623,242468.9466869017
2624,297314.29793504445
2625,304507.84342998266
2626,162770.49036486287
2627,166772.87421546114
2628,482013.008650768
2629,568965.0475290846
2630,396462.22125061194
2631,489230.5733499706
2632,429868.17888761446
2633,324188.50089254114
2634,415296.50344011287
2635,156575.3874673667
2636,186861.53271771208
2637,183505.24572256647
2638,280503.81910257385
2639,191250.28030505325
2640,149274.0185344101
2641,110055.87911096626
2642,193302.71392905142
2643,104131.2365698048
2644,122526.54909688083
2645,99209.02056245801
2646,93697.82042576656
2647,99388.92859738963
2648,145161.33424713404
2649,138693.7675814711
2650,132503.10707003926
2651,144114.75797813147
2652,416770.81527086266
2653,245155.3325273698
2654,247352.10269948648
2655,381457.5082118556
2656,335292.28947384877
2657,359339.921448591
2658,308289.32322443544
2659,326011.76038080733
2660,379461.8174741904
2661,355327.9251844368
2662,357623.46998651564
2663,279979.6956517945
2664,275286.8048879429
2665,329643.7542012095
2666,299014.1077301617
2667,180505.0395709806
2668,190165.00913807374
2669,184683.7036730174
2670,289355.2598792682
2671,191432.90924834568
2672,193338.95950509363
2673,199315.4164223532
2674,194612.0074459307
2675,174015.54312334303
2676,195863.52002471793
2677,191467.48770430894
2678,253207.57244906135
2679,278243.7689232179
2680,282108.11375027534
2681,414940.3330418724
2682,331548.407480461
2683,518790.4101328588
2684,316875.55193234247
2685,336931.21736738813
2686,267289.99733835366
2687,319497.78730661445
2688,224183.55240477077
2689,214177.14220995753
2690,453287.27461886464
2691,186901.62375856005
2692,135315.53882808398
2693,196786.2319862742
2694,142327.59179758292
2695,189791.4011017145
2696,185143.1066606986
2697,179017.31600991744
2698,199984.71279251025
2699,176920.29845809296
2700,160986.43183106137
2701,163213.94052269412
2702,122782.50973603199
2703,126392.02013869795
2704,136884.29673576428
2705,117334.41260676988
2706,114146.92524383213
2707,121761.4705372038
2708,124741.89231448498
2709,92750.25627043183
2710,120964.77761196608
2711,348864.5000641026
2712,393990.36667320516
2713,164300.38923101412
2714,152098.0677861086
2715,171516.9053293317
2716,152752.62695323932
2717,185965.91729291194
2718,219875.21578096066
2719,161324.52972103003
2720,168171.35400960656
2721,134578.111348362
2722,167709.9816072293
2723,152960.27781364758
2724,129155.5634647922
2725,130014.58442122077
2726,139794.80931071972
2727,184851.63223016047
2728,181502.54928923683
2729,147973.12536948736
2730,143191.25124423712
2731,125935.65942881939
2732,120784.05573206801
2733,151312.02979827314
